Timestamp,Titre de la session | Title,Résume | Abstract,Quels bénéfices vont en retirer les participants ? | What will be the benefits for the participants?,Niveau | Level,Format | Format,Thème,Nombre de participants maxi | Maximum number of participants,"Dispositions particulières de la salle, Remarques | Room requirements, Remarks.",Prénom | First Name,Nom | Last Name,Entreprise | Company,Web site / Blog / Twitter...,Bio | Biography,Prénom | First Name,Nom | Last Name,Entreprise | Company,Web site / Blog / Twitter...,Bio | Biography,Prénom | First Name,Nom | Last Name,Entreprise | Company,Web site / Blog / Twitter...,Bio | Biography,Prénom | First Name,Nom | Last Name,Entreprise | Company,Web site / Blog / Twitter...,Bio | Biography,Durée | Duration,Interne: mail de confirmation envoyé à l'orateur
6/30/2012 1:03:26,Pratiques avancées de tests,"Je vous propose de présenter les meilleures pratiques de tests unitaires en Java.
Cette présentation, destinée principalement à des développeurs ou architectes, permettra d’identifier certains code-smell spécifiques aux tests et de mettre en œuvre des techniques de refactoring. Ce sera également l’occasion de découvrir les possibilités d’outils de tests afin de créer des tests extrêmement lisibles et maintenables.",Connaître les meilleures pratiques de tests en java. Avoir un retour d’expérience concret et utile. Découvrir de nouveaux outils.,"Débutant | Beginner, Confirmé | Skilled, Expert | Expert",Conférence | Conference,Craftmanship (Technique / Coding / Testing...),,,Nathaniel,Richand,Xebia,"http://blog.xebia.fr
@nrichand","Passionné par l’agilité depuis de nombreuses années, Nathaniel intervient depuis trois ans en tant que Coach agile pour Xebia. 
Nathaniel a su développer une très grande expertise aussi bien sur la dimension technique, qu’humaine de l’agilité. Il intervient aussi bien dans le domaine de l’industrialisation des développements, la dimension produit, ainsi que dans la mise en place des valeurs “humaines” de l’agilité.",,,,,,,,,,,,,,,,50 minutes,OK le 30/6
6/30/2012 1:08:07,Deux ans dans le flux,"Ils ont remplacé les itérations par des lots dont le contenu est défini à l'avance.
Ils ne mesurent plus leur vélocité mais le temps passé sur un élément de backlog.
Les diagrammes de Gantt ont pris la place de leurs Burdown Charts.
Leurs estimations sont tellement approximatives qu'elles sont faites durant leur mêlée quotidienne.
Et pourtant ils pensent que leur production de logiciel est meilleure que jamais.
C'est l'histoire de développeurs qui ont laissé tombé nombre de concepts et pratiques agiles emblématiques pour donner plus d'attention à d'autres éléments qui le méritent peut être un peu plus.
C'est l'histoire d'une équipe qui vient de passer deux ans dans le flux.
","En finir avec la pensée unique agile=scrum
Découvrir une approche un peu radicale par rapport aux canons actuels du développement logiciel agile",Confirmé | Skilled,REX - Retour d'Expérience | Experience Reports,Amélioration Continue | Continuous Improvement,,,Olivier,AZEAU,Varian Medical Systems,"http://agilitateur.azeau.com/

Twitter: @oaz","Olivier Azeau est diplomé de l’ENSEEIHT. Il dirige une équipe d’ingénierie chez Varian Medical Systems et, quand il en a le temps, il tient aussi un blog sur le développement logiciel : http://agilitateur.azeau.com/",,,,,,,,,,,,,,,,50 minutes,OK le 30/6
6/30/2012 10:01:21,Ils sont fous ces romains | Those romans are crazy (workshop TDD),"L'apprentissage du TDD est une tâche plutôt hardue. Mais rien ne fait peur à nos valeureux gaulois. Grâce à cet atelier, chaque participant aura l'occasion de s'essayer au TDD en convertissant des chiffres romains. Les participants travaillerons en binômes, amenez vos laptop!

Learning TDD can be a very tough task. But the Gauls are brave, and they're affraid of nothing! Thanks to this workshop, every participant will have the opportunity to try TDD out by converting roman numerals. They will work in pairs so bring your laptops!","Une prise de conscience de ce qu'est le TDD et l'importance de l'étape ""refactoring"". L'opportunité de faire du pair programming pour ceux qui n'y sont pas habitués. Les binômes seront changés régulièrement pour permettre à tous de comprendre l'importance de la maintenabilité du code.

An awareness of what TDD is and the importance of the refactoring step in TDD. The opportunity to pair program for those who aren't used to it. The pairs will be switched a couple of times to make sure they understand the importance of maintainability.",Débutant | Beginner,Atelier technique | Technical Workshop,Craftmanship (Technique / Coding / Testing...),30,Des chaises et des tables pour permettre à 10-15 binômes de développeurs de travailler.,Marc,Lainez,The Other Guys,"twitter: @mlainez
web: http://theotherguys.be","Marc a découvert l'agilité il y a maintenant 4 ans. Développeur et coach indépendant, il cherche a améliorer le quotidien des équipes dans lesquelles il est amené à travailler. Soucieux de partager ses expériences, il crée l'AgileCampusTour, une série de sessions et d'ateliers qu'il présente dans plusieurs universités Belges.

Marc discovered Agility 4 years ago. Freelance Software developer and coach, he's always looking to improve the day to day life of the teams he works with. Always looking for a way to share his experience, he created the AgileCampusTour, a serie of lectures and workshops that he presented in different belgian universities.",,,,,,,,,,,,,,,,120 minutes,OK le 30/6
6/30/2012 10:31:41,Mise en place du TDD: du mythe à la réalité,"Lorsque l’on commence à écrire ses tests avant le code, on est vite confronté aux écueils techniques et humains. Puis les outils se mettent en place et, avec la maturité, la façon d’aborder la conception change radicalement.

Dans cette session, illustrée par un exemple concret en c#, nous allons utiliser principalement deux outils facilitant l’approche par les tests : les frameworks de mock et l’injection de dépendances. Puis nous montrerons comment le design s’en trouve bouleversé : les appels de constructeur vont quitter le navire et les classes seront amenées à se recentrer sur leur responsabilité. En conclusion nous débattrons de solutions permettant de traiter avec le framework .NET qui n’est pas conçu pour le test.","L’objectif de cette session est de donner des pistes pour bien démarrer en TDD.
A la fin de cette session vous saurez :
- pourquoi un framework de mock est indispensable 
- comment utiliser l’injection de dépendance pour écrire des tests simples
- pourquoi le TDD met la pression sur le design
- quelques pièges classiques à éviter.

Et peut-être aurez-vous envie d’injecter du TDD dans vos projets en cours...",Débutant | Beginner,Atelier technique | Technical Workshop,Craftmanship (Technique / Coding / Testing...),,,Mathieu,Cans,Thales Services,http://agileinthemix.com,"Passionné par l’approche objet et l’agilité, Mathieu intervient dans les équipes agiles en tant qu’équipier ou Scrum master.",Olivier,Gauchard,Thales Services,,"Technophile élevé à l’objet, Olivier insuffle son goût pour l’architecture et la conception objet au sein d’équipes agiles et s’émerveille chaque jour des bienfaits du TDD.",,,,,,,,,,,50 minutes,OK le 30/6
6/30/2012 14:18:58,"Collaborer, et si on improvisait ?","Mise en scène d'une collaboration réussie où vous êtes les acteurs principaux ! 
Osez relever les défis personnels de la collaboration.

Acte 1 : Comprenez-la. La collaboration est la base sine qua non d’une équipe agile gagnante. Qu’y a-t-il réellement derrière le concept de collaboration ? 

Acte 2 : Ressentez-la. Après une mise en condition, nous expérimenterons des petits jeux simples issus du théâtre d’improvisation. A travers ces mises en pratiques par petits groupes, nous jouerons avec les valeurs fondatrices de la collaboration. 

Acte 3 : Jouez-la. En point d’orgue de ces expérimentations, improvisez en équipe des expériences de collaboration au service de l’histoire !
","Vous comprendrez pourquoi il est primordial de mettre en priorité #1 la collaboration au sein d’une équipe agile.

Vous expérimenterez les mécanismes d’une collaboration efficace : écoute, confiance, adaptation, esprit d’équipe, but commun.

Vous vivrez des petites réussites personnelles, et surtout l’immense plaisir partagé de morceaux d’improvisation collective réussie !
","Débutant | Beginner, Confirmé | Skilled",Atelier pratique / Jeu | Practical Workshop / Game,"Management | Management, Amélioration Continue | Continuous Improvement, Collaboration, travail en équipe",20,"Une salle avec de l'espace pour environ 50 personnes, mais seulement 25 chaises. Le chaises doivent pouvoir être empilables les unes sur les autres.
Si possible, matérialiser par un tapis noir une partie sans chaise faisant office de scène (environ 4*3 m).",Vincent,DAVIET,Osiatis Ingénierie,"fr.viadeo.com/fr/profile/vincent.daviet
fr.linkedin.com/pub/vincent-daviet/15/a87/3b7
@VincentDaviet","Annécien d’origine, Vincent DAVIET est un membre actif du CARA Lyon, et également féru de théâtre d’improvisation.

Après avoir été Product Owner et ScrumMaster pendant 3 ans en agence web lyonnaise, il est depuis plus d’1 an consultant Web et Agilité en SSII chez Osiatis Ingénierie.

En plus de sa mission principale de conseil et développement chez Orange France Télécom, il s’attache à promouvoir, conseiller, et mettre en place « serious games » et méthodes agiles.
",,,,,,,,,,,,,,,,120 minutes,OK le 30/6
6/30/2012 15:14:48,Une rétrospective depuis les tranchées,"Je vous propose dans cet atelier de venir expérimenter une rétrospective sous tension pendant 90 minutes.
Nous allons mettre ensemble à rude épreuve les nerfs de notre facilitateur.  Saura-t-il créer un cadre sécurisant ? Arrivera-t-il à faire participer toute l’équipe ? Comment réagira-t-il lorsqu’une personne sera prise à partie ? Quelle démarche aura-t-il face aux problèmes que remonte l’équipe ? 

Dans cet atelier il y aura 3 rôles différents :
-	Le membre de l’équipe dont le rôle et le comportement sera scénarisé.
-	Le facilitateur qui devra jouer un vrai rôle de coach d’équipe.
-	L’observateur qui aura pour rôle de relever les points forts ainsi que les axes d’amélioration.
","L’objectif pour les coachs ou facilitateurs sera d’améliorer et d’échanger sur la manière d’animer une rétrospective et sur la gestion d’une équipe sous tension.
L’objectif pour les personnes novices dans la pratique de rétrospectives sera de venir découvrir avec un exemple très concret ce que cela peut donner en pratique.
","Débutant | Beginner, Confirmé | Skilled, Expert | Expert",Atelier pratique / Jeu | Practical Workshop / Game,"Management | Management, Amélioration Continue | Continuous Improvement",20,,Nathaniel,Richand,Xebia,"http://blog.xebia.fr
@nrichand","Passionné par l’agilité depuis de nombreuses années, Nathaniel intervient depuis trois ans en tant que Coach agile pour Xebia. 
Nathaniel a su développer une très grande expertise aussi bien sur la dimension technique, qu’humaine de l’agilité. Il intervient aussi bien dans le domaine de l’industrialisation des développements, la dimension produit, ainsi que dans la mise en place des valeurs “humaines” de l’agilité.
",,,,,,,,,,,,,,,,120 minutes,OK le 30/6
6/30/2012 16:54:25,"BDD, Lisp et Emacs","Durant une séance de pair programming, nous développerons une extension Emacs en Lisp. L'objectif sera d'automatiser certaines tâches d'écriture de code PHP ou Java pour alléger notre quotidien. Nous utiliserons ECukes (Cucumber for Emacs - http://ecukes.info/) qui nous permettra de programmer en mode BDD.

GNU Emacs est un éditeur de texte libre, multi-plateformes, pouvant être
utilisé comme environnement de développement complet pour de nombreux
langages.","Les développeurs apprendront qu'ils peuvent étendre leurs propres outils et valider leurs fonctionnements par rapport à des besoins exprimés.

Ils apprécieront Emacs comme système élastique, adaptable rapidement à sa propre manière de travailler quelque soit son écosystème de programmation.

Ils repartiront avec l'idée que l'outil doit être adapté rapidement à l'homme, et non l'inverse.",Débutant | Beginner,Atelier technique | Technical Workshop,Craftmanship (Technique / Coding / Testing...),30,,Laurent,Laffont,,"blog: http://magaloma.blogspot.com
twitter: @lolgzs ","Développeur de logiciel libres, enseignant, adepte de l'eXtreme Programming et des méthodes agiles.

Contribue notamment aux écosystèmes Pharo Smalltalk et Amber Smalltalk, auteur de PharoCasts - http://www.pharocasts.com.

Anime le CARA74 sur Annecy - http://www.cara74.org",Estelle,Falcy,,http://syn-ic.fr,"Informaticienne indépendante, développeuse de logiciels libres.",,,,,,,,,,,50 minutes,OK le 30/6
6/30/2012 19:20:13,"Sweet Rupture, en version OST","Sweet Rupture vous raconte une odyssee agile dans un grand groupe bancaire, incorporant de multiples ingredients plus ou moins conventionels. Presentee en mode supersonique en Keynote, vous aurez peut-etre envie de savourer plus particulierement quelques uns des ingredients, comme le Radical Management, Le Fearless Change, Les multiples usages du Bocal a Cons, des tresors de vitamines mentales, ou bien quelqes cuilleres de Tribal Leadership. Sous forme d'Open Space, elisez les sujets que nous pourrons traiter pendant ces 50'!",Decouvrir plus finement les ingredients de Sweet Rupture : repartir avec la banane et l'ENVIE d'integrer ces epices dans leur propre recette de diffusion de l'agilite.,"Débutant | Beginner, Confirmé | Skilled, Expert | Expert",Conférence | Conference,Management | Management,10000,,Laurent,SARRAZIN,Societe generale,"Www.simplexeo.com
Fearless-agile.posterous.com
@Bangalaurent",La meme que pour le Keynote ;),Sylvaine,Pascual,Ithaque,,Idem keynote,,,,,,,,,,,50 minutes,OK le 30/6
6/30/2012 22:34:50,Agilité et mobilité : le duo gagnant ?,"La mobilité s'impose de plus en plus aux entreprises. L’intégration des terminaux mobiles dans les SI est aujourd'hui un défi majeur.
Quelles méthodes pour le développement des applications mobiles ?
Existe-t-il des passerelles « naturelles » entre agilité et mobilité ?
Les spécificités de ces applications peuvent-elles orienter le choix d'une méthodologie ?
Quels avantages et quelles contraintes les principes de l'agilité apportent-t-ils au développement des applications mobiles ?
Le choix de l'agilité peut-il être décisif à la réussite d'un projet de mobilité ?
Ce sont quelques-unes des questions auxquelles cette présentation apportera des éléments de réponse.","A l'issue de cette présentation, les participants auront :
- un aperçu des convergences et des écarts entre les méthodologies agiles et le développement d'applications mobiles,
- une connaissance des bénéfices et des contraintes que l'agilité peut apporter à un projet de mobilité,
- des éléments pour le choix d'une méthodologie pour la conduite de leurs projets de mobilité.","Débutant | Beginner, Confirmé | Skilled",Conférence | Conference,Gestion de produit / portfolio Agile | Agile product/portfolio management,,,Vincent,MARTIN,Osiatis Ingénierie,,"Toulousain d'origine, Vincent Martin est ingénieur d'études puis chef de projets dans le secteur aéronautique. En 1997, il rejoint Aérospatiale et le groupe EADS où il conduit plusieurs projets, notamment dans le cadre du programme A380.
Lyonnais depuis neuf ans, consultant Méthodes pour Osiatis Ingénierie, il accompagne les principaux clients du groupe dans la mise en œuvre de Scrum et promeut les jeux et les méthodes de développement agile.",,,,,,,,,,,,,,,,50 minutes,OK le 30/6
6/30/2012 23:25:26, Le jour où Josiane sauva notre projet,"A partir d’un persona, dénommée Josiane, nous relaterons comment nous avons réussi à stopper un projet en difficulté commencé 8 mois plus tôt et à repartir de zéro pour livrer 4 mois plus tard.

Nous verrons comment Scrum a permis de mettre en évidence les problèmes qui étaient latents et nous a amenés à remettre en cause ce projet.

Nous évoquerons notamment les freins aux projets (humains et techniques) et les outils que nous avons utilisés pour les supprimer. Nous aborderons ainsi les techniques de persona, d’innovation game (product box), de stories mapping et des différentes manières de dynamiser l’équipe. Ces techniques nous ont notamment permis de nous consacrer aux développements de fonctionnalités pertinentes pour le client final. Enfin nous verrons dans quelles mesures le projet a été un succès.","Les participants auront l'occasion de se rendre compte que l'agilité n'est pas une baguette magique et que la route qui mène vers la réussite est pavée d'embuches.
Ils auront un retour très concret et des idées d'outils à utiliser chez eux.","Débutant | Beginner, Confirmé | Skilled, Expert | Expert",REX - Retour d'Expérience | Experience Reports,"Management | Management, Gestion de produit / portfolio Agile | Agile product/portfolio management, Amélioration Continue | Continuous Improvement",,,Nathaniel,Richand,Xebia,"http://blog.xebia.fr
@nrichand","

Passionné par l’agilité depuis de nombreuses années, Nathaniel intervient depuis deux ans en tant que Scrum Master et coach agile pour Xebia.

Nathaniel a su développer une très grande expertise aussi bien sur la dimension technique, qu’humaine de l’agilité. Il intervient aussi bien dans le domaine de l’industrialisation des développements (tests, intégration continue, gestion de configuration, automatisation des déploiements) que dans la mise en place des valeurs “humaines” de l’agilité.
",Nicolas,Jozwiak,Xebia,http://blog.xebia.fr,"Nicolas est un ingénieur d’études confirmé disposant de 6 ans d’expérience en conception et développement sur les technologies Java/JEE. Son parcours chez un éditeur avant son entrée chez Xebia lui a notamment permis de développer de solides compétences dans le domaine de la qualité et de l’industrialisation (tests, intégration continue, gestion de configuration, contrôle qualité). Bénéficiant d’une expérience très solide de mise en place des méthodes agiles et d’accompagnement d’équipes sur le terrain, il s’attache à mettre à profit quotidiennement son expérience qui est reconnue pour son approche pragmatique, proactive et pédagogique.",,,,,,,,,,,50 minutes,OK le 30/6
7/1/2012 15:55:46,L’Agilité ou l’Intelligence des Emotions,"Les émotions ont souvent mauvaise presse dans le monde des ingénieurs et celui de l’Entreprise. Elles ne produisent aucun livrable et doivent être évitées comme les bugs. En situation conflictuelle ou de stress, les émotions nous submergent et nous font perdre une grande partie de nos moyens. Pourtant, les émotions sont les plus fidèles alliées d’un « agiliste »… à condition de commencer à les écouter et à les apprivoiser. 
Cet atelier, conçu pour un public d’ingénieurs, présente les fondamentaux des émotions. Il expose l’importance qu’il y a à les accueillir pour demeurer agile et leur rôle clé dans toute transformation agile. 
","Ouverture et développement personnel.
",Débutant | Beginner,Atelier pratique / Jeu | Practical Workshop / Game,Management | Management,30,,Thierry,Montulé,,,"Thierry évolue depuis 25 ans dans le monde des SI et sa soif de découverte l’a conduit au-delà, sur les sentiers du développement personnel et des sciences sociales. Aujourd’hui, le coaching agile cristallise ses passions et son goût pour la complexité. Pionnier à l’AT sur des sujets comme l’importance des émotions, la PCM, la relation et l’écoute, il souhaite partager ses réflexions et expériences avec la communauté agile et continuer à s’enrichir des différences qui bourgeonnent à l’école de la vraie vie  des projets logiciels",,,,,,,,,,,,,,,,120 minutes,OK le 1/7
7/1/2012 15:58:59,Scrum aux frontières de la psychologie sociale,"Aujourd’hui, dans un environnement incertain et instable, le manager est en quête du Graal de la prédictibilité pour réussir ses projets. Nonobstant les risques dus aux spécifications, les incertitudes technologiques et l’urgence des livraisons, le maillon le plus imprévisible reste encore les comportements des participants au projet. 
Alors comment accroître les chances que ces comportements deviennent plus «prévisibles » ?  Comment augmenter la probabilité qu’une personne, pleine de personnalité, s’aligne sur l’objectif et qu’elle y colle ?
A la croisée entre processus agile et psychologie sociale, cette présentation explique comment  Scrum répond à ces besoins et fonctionne si bien humainement pour produire du logiciel. Les participants à cette session s’éloigneront pendant une heure de l’imaginaire culturel agile pour découvrir l’envers de la médaille. A sa sortie, ils gagneront en liberté et réalisme à l’heure d’injecter un changement humain dans une organisation.
",Connaissance des outils utilisés,Débutant | Beginner,Conférence | Conference,Management | Management,,,Thierry,Montulé,,,,,,,,,,,,,,,,,,,50 minutes,OK le 1/7
7/1/2012 16:05:36,Un petit problème de relation et d’objectif… agiles,"On a beau dire que nous sommes tous différents et que nous voyons le monde à travers nos lunettes, nous sommes tout de même souvent certains d’avoir raison. Cette session va explorer le monde de nos perceptions au travers de la relation interpersonnelle. Au cours d'un atelier exigeant pour les participants, nous verrons comment nous pouvons parfois être sclérosés dans notre relation à l'autre, particulièrement quand je dois atteindre mon objectif. Or, sans relation il n'y a pas de communication efficace et sans communication pas d'agilité. Un atelier au-delà des recettes agiles de cuisine pour commencer à saisir comment j'entre en relation avec l'autre et quelle place je lui réserve. Session repensée depuis la Conférence Agile 2012.",Ouverture,Débutant | Beginner,Atelier pratique / Jeu | Practical Workshop / Game,Management | Management,30,,Thierry,Montulé,,,,,,,,,,,,,,,,,,,120 minutes,OK le 1/7
7/1/2012 16:07:27,Les oreilles de l’agilité,"S’il existe une valeur phare pointée par l’agilité, c’est bien la communication face à face. L’ingénieur apprend à mettre en relation des systèmes informatiques hétérogènes, à envoyer et recevoir des messages d’objet à objet mais reste plutôt démuni, peu outillé quand il s’agit d’interactions entre les êtres humains. Cette session aborde la première difficulté rencontrée par tout membre d’un projet agile : savoir écouter l’autre. Facile, direz-vous ? C’est pourtant une des choses les plus difficiles à faire, surtout dans les conflits ! Au cours de cet atelier, nous aborderons les fondamentaux de l’écoute à travers des petits exercices et appréhenderons pourquoi le coaching est « l’art de l’écoute et du questionnement ",++ en coaching,Débutant | Beginner,Atelier pratique / Jeu | Practical Workshop / Game,Management | Management,30,,Thierry,Montulé,,,,,,,,,,,,,,,,,,,120 minutes,OK le 1/7
7/2/2012 8:50:48,L'apprentissage du TDD en Coding-dojo,"L'ingénierie agile est indispensable à l'agilité dans le domaine logiciel. Les tests unitaires automatisés en sont une pièce maîtresse. Le TDD est le meilleur moyen d'écrire les tests et d'avoir du code testable, mais sa pratique va au-delà, notamment dans l'aide à la conception du code. Son apprentissage est difficile et long, mais peut-être aidé par une aide à l'apprentissage et de l'accompagnement. Pour cela, il y a la formation, l’accompagnement individuel, le travail d’équipe, etc … Et le coding-dojo est idéal, sous ses 2 formes : « Kata » pour les démonstrations ou « Randori » pour une séance de travail collaboratif, une véritable séance d’entrainement pour tester, essayer, se tromper, bref … apprendre. Cet atelier permettra de rappeler les bases théoriques, de montrer le TDD en action, et de permettre aux participants de tester son apprentissage en coding-dojo sur des défis simples.","Cet atelier permettra aux participants de mieux cerner les tests unitaires automatisés et le TDD : théorie, approche, cycle, conseils, pièges, … Il permettra également de découvrir le coding-dojo, un format idéal pour l’apprentissage de techniques, bonnes pratiques, ou technos : organisation, mise en œuvre, pratique, objectifs, … Cette session s’adresse à tous les publics : les managers qui veulent prendre conscience de l’importance de l’ingénierie agile pour aider leurs équipes à avancer dans cette voie, les développeurs qui veulent découvrir, tester, ou approfondir le TDD, et les agilistes de tous niveaux pour qu’ils n’oublient pas les outils et bonnes pratiques agiles, facteurs de succès pour une migration agile.","Débutant | Beginner, Confirmé | Skilled, Expert | Expert",Atelier technique | Technical Workshop,"Amélioration Continue | Continuous Improvement, Craftmanship (Technique / Coding / Testing...)","Pas vraiment limité, seul le nombre de participants ""actifs"" sera limité (par le temps)","Aucune à priori, si ce n'est peut-être prévoir un clavier USB et un écran (pour le poste de développement qui sera vidéo-projeté)",Xavier,NOPRE,Logixen,http://xnopre.blogspot.com,"Depuis environ 20 ans dans le monde du logiciel, Xavier est passionné de développement et d'agilité. Développeur indépendant au quotidien (Java et applications WEB), il est persuadé que l’ingénierie agile est indispensable à l’agilité : tests unitaires automatisés, industrialisation, intégration continue, code propre, bonnes pratiques individuelles et collectives, etc… Il intervient auprès des entreprises pour partager ses compétences et pour promouvoir cette approche agile et technique : formation, conseil, accompagnement.",,,,,,,,,,,,,,,,120 minutes,OK le 2/7
7/2/2012 9:45:42,Un atelier Théâtre d’Impro pour jouer à être Agile,"Sur scène, les improvisateurs doivent faire vivre une histoire et garder le public réceptif, sans texte et sans préparation. On nous donne un thème, et en définissant un personnage, un lieu et une action, on est parti pour jouer avec quelqu'un d'autre qui a forcément une idée complètement différente. Comment y arriver ? Etre réactif ? Ne pas être trop brutal en imposant son idée, ne pas s'écraser complètement non plus ? En restant fidèle a des grands principes : Ecoute, Accepte, Percute, Anime, Construis, Joue le jeu, Innove, Amuse-toi, Ose ! Le tout au service d'une Histoire qui doit avoir du sens. Impensable si l'équipe n'est pas en confiance et soudée. Tiens, mais on dirait qu'on parle d'Agile...","Découvrir les interactions humaines, notre manière à chacun de réagir lorsqu'une équipe se construit. Apprendre à s'adapter toujours, ne pas suivre un programme tout tracé, ne pas savoir ce qui va se passer à la seconde suivante... Ne pas avoir peur de l'inconnu et toujours proposer, ne pas parler à la place de l'autre mais proposer des nouvelles idées... L'impro a tellement de parallèles avec l'agilité !","Confirmé | Skilled, Expert | Expert",Atelier pratique / Jeu | Practical Workshop / Game,"Management | Management, Amélioration Continue | Continuous Improvement, N.M.A. (Non-Mainstream Agile = Agile non-scrum et/ou non-logiciel | Non-scrum and/or non-software Agile)",12,"Pas de video projecteur, tables et chaises poussées au fond. Salle vide c'est mieux. Pas trop petite.",Aline,Paponaud,Sfeir,@bootis,"Après avoir travaillé à Grenoble en tant que développeuse / scrum master dans le milieu industriel, j'ai rejoint Sfeir pour aller plus loin dans mon métier. J'aime aller au coding dojo, faire des tests, des revues de code... L'apprentissage de la programmation et l'agilité... Et le théâtre d'impro que je pratique depuis quelques années. ",,,,,,,,,,,,,,,,50 minutes,OK le 2/7
7/2/2012 18:35:58,Les tests intégrés sont une arnaques,"Trop souvent le BDD (Behavior Driven Development) est de suite relégué au rang de Test d'Acceptance (donc au niveau des IHM) et on écrit trop vite l'équation BDD = ATDD. Hors les tests d’acceptance sont l’anti thèse du Test First et donc de l’assurance d’un logiciel non buggé.
Au contraire, le vrai BDD doit renforcer, voir même devenir la base de tous les tests de vos composants logiciels, quelque soit leur rôle (base de donnée, logique métier et autres). 
","Au travers des exemples concrets de tests ""unitaires"" dirigés par le comportement, nous montrerons et nous débattrons sur la place des tests, du comportementalisme dans la fabrique globale des logiciels, Web ou classiques. Nous nous poserons aussi les questions essentielles et existentielles que toute personne qui plonge dans un tel projet est à même de se poser afin d'assurer la  qualité logicielle de bout en bout ","Confirmé | Skilled, Expert | Expert",Conférence | Conference,Craftmanship (Technique / Coding / Testing...),200,,guillaume,saint etienne,,"http://www.dotnetguru2.org/gse/
http://twitter.com/guillaume_agile","Développeur depuis mon premier micro: un ZX81, j’ai endossé également différents rôles, principalement chez des éditeurs logiciels: chef de projet, architecte logiciel, scrum master , et encore maintenant « Senior Software Programmer ».",,,,,,,,,,,,,,,,50 minutes,OK le 2/7
7/2/2012 18:43:59,Software Craftsmanship en France: où en est on?,"1 an après Agile Grenoble 2011 et la tentative de faire émerger un mouvement national visible Software Craftsmanship en France: quel bilan peut-on en tirer et quel chemin reste-t-il à parcourir, pour aller dans quelle direction?t et donc de l’assurance d’un logiciel non buggé.
Au contraire, le vrai BDD doit renforcer, voir même devenir la base de tous les tests de vos composants logiciels, quelque soit leur rôle (base de donnée, logique métier et autres).",Débattre et avancer. ou pas.,"Débutant | Beginner, Confirmé | Skilled, Expert | Expert",Débat,Craftmanship (Technique / Coding / Testing...),40,de quoi faciliter les prises de parole.de quoi faciliter les prises de parole.,guillaume,saint etienne,,"http://www.dotnetguru2.org/gse/
http://twitter.com/guillaume_agile","Développeur depuis mon premier micro: un ZX81, j’ai endossé également différents rôles, principalement chez des éditeurs logiciels: chef de projet, architecte logiciel, scrum master , et encore maintenant « Senior Software Programmer ».",,,,,,,,,,,,,,,,50 minutes,OK le 2/7
7/2/2012 18:46:50,BDD: retour sur 3 ans de pratique avec Specflow,"Au bout de 3 ans de pratique intensive du BDD avec Specflow en C#, je vous propose de passer en revue les avantages et les écueils de cette pratique, mais également partager ""trucs et astuces"" et surtout les questionnements qui restent en suspend.",Apprendre et progresser sur le BDD et l'écriture de logiciel pilotée par les tests comportementalistes.,"Confirmé | Skilled, Expert | Expert",Atelier technique | Technical Workshop,Craftmanship (Technique / Coding / Testing...),40,,guillaume,saint etienne,,"http://www.dotnetguru2.org/gse/
http://twitter.com/guillaume_agile","Développeur depuis mon premier micro: un ZX81, j’ai endossé également différents rôles, principalement chez des éditeurs logiciels: chef de projet, architecte logiciel, scrum master , et encore maintenant « Senior Software Programmer ».",,,,,,,,,,,,,,,,120 minutes,OK le 2/7
7/3/2012 19:52:25,L'agilité pour les nuls,"L'agilité vous en avez entendu parler, et vous êtes venu voir. Vous avez entendu IC, TDD, BDD, binômage … et vous avez compris que c'était très technique. Et puis on a vous a dit : product owner, backlog, scrum master … et là vous vous êtes dit que ça devait être un truc anglo saxon. Finalement vous avez surpris des gens faisant des incantations debout en déplaçant des post-it et là vous avez compris : c'est un secte !

Et bien, tout cela n'est pas tout à fait faux, mais ce n'est pas vraiment  juste non plus. Reprenons les choses simplement depuis le début, vous allez voir, vous allez tout comprendre.",Découvrir de façon attrayante les basiques de l'agilité,Débutant | Beginner,Conférence | Conference,Management | Management,100,,Jean-François,Jagodzinski,Agilessence,www.agilessence.fr,Coach Agile,,,,,,,,,,,,,,,,50 minutes,OK le 3/7
7/3/2012 19:57:55,Un coach Agile pour quoi faire ?,"Dans coach Agile il y a coach et puis il y a Agile. Deux mots qui pris séparément semblent clairs. Mais personne en réalité n'en a la même définition. Alors quand ils sont mis ensemble….
Pourquoi faut-il un coach maintenant alors que l'on n'en a jamais eu besoin avant ? Est-ce que c'est juste un autre nom pour un consultant ? Avec ou sans coach, qu'est-ce que ça change ? 
Cette session se propose de vous éclairer sur un rôle nouveau dans les projets et de vous faire comprendre pourquoi et comment il est essentiel si l'on souhaite tirer complétement parti de l'agilité et rendre les équipes puissantes dans la durée. 
",Comprendre le rôle joué par un coach agile.,"Débutant | Beginner, Confirmé | Skilled, Expert | Expert",Conférence | Conference,Management | Management,100,,Jean-François,Jagodzinski,Agilessence,www.agilessence.fr,,,,,,,,,,,,,,,,,50 minutes,OK le 3/7
